path,bytes,physical_lines,code_lines,classification,is_rust,is_test,is_generated,has_embedded_tests
crates/arcweft-desktop-native/src/persistent_grants.rs,7819,276,244,production,true,false,false,false
crates/arcweft-desktop-native/src/platform.rs,1509,45,35,production,true,false,false,false
crates/arcweft-desktop-native/src/pointer.rs,3101,82,77,production,true,false,false,false
crates/arcweft-desktop-native/src/text_input/macos_appkit_bridge.rs,8663,306,268,production,true,false,false,false
crates/arcweft-desktop-native/src/text_input/macos_text_input.rs,22032,656,591,production,true,false,false,false
crates/arcweft-desktop-native/src/text_input/windows_tsf/activation.rs,3104,107,92,production,true,false,false,false
crates/arcweft-desktop-native/src/text_input/windows_tsf/bindings.rs,948,24,17,production,true,false,false,false
crates/arcweft-desktop-native/src/text_input/windows_tsf/capabilities.rs,10528,331,294,production,true,false,false,false
crates/arcweft-desktop-native/src/text_input/windows_tsf/display_attributes.rs,2122,69,61,production,true,false,false,false
crates/arcweft-desktop-native/src/text_input/windows_tsf/edit_session.rs,3500,139,120,production,true,false,false,false
crates/arcweft-desktop-native/src/text_input/windows_tsf/geometry.rs,3781,137,121,production,true,false,false,false
crates/arcweft-desktop-native/src/text_input/windows_tsf/range.rs,3446,131,114,production,true,false,false,false
crates/arcweft-desktop-native/src/text_input/windows_tsf/real_ime.rs,6917,201,166,production,true,false,false,false
crates/arcweft-desktop-native/src/text_input/windows_tsf/unsafe_com.rs,31146,964,849,production,true,false,false,false
crates/arcweft-desktop-native/src/text_input/windows_tsf.rs,1262,32,25,production,true,false,false,false
crates/arcweft-desktop-native/src/text_input.rs,461,13,5,production,true,false,false,false
crates/arcweft-desktop-native/tests/macos_appkit_source_gate.rs,1701,43,37,test,true,true,false,false
crates/arcweft-desktop-native/tests/macos_text_input_gate.rs,591,16,15,test,true,true,false,false
crates/arcweft-desktop-native/tests/windows_tsf_real_ime_lifecycle.rs,2883,82,75,test,true,true,false,false
crates/arcweft-desktop-native/tests/windows_tsf_real_ime_source_gate.rs,2238,55,53,test,true,true,false,false
crates/arcweft-desktop-native/tests/windows_tsf_text_input.rs,6956,196,179,test,true,true,false,false
crates/arcweft-dialogue/Cargo.toml,388,19,16,text,false,false,false,false
crates/arcweft-dialogue/src/lib.rs,20751,832,716,production,true,false,false,false
crates/arcweft-dialogue/src/tests/builder.rs,3135,89,83,test,true,true,false,false
crates/arcweft-dialogue/src/tests/mod.rs,26,2,2,test,true,true,false,false
crates/arcweft-dialogue/src/tests/model.rs,2895,88,81,test,true,true,false,false
crates/arcweft-glyphon/Cargo.toml,436,20,16,text,false,false,false,false
crates/arcweft-glyphon/src/lib.rs,44663,1240,1103,production,true,false,false,true
crates/arcweft-host-adapter/Cargo.toml,345,15,13,text,false,false,false,false
crates/arcweft-host-adapter/src/lib.rs,21732,629,507,production,true,false,false,true
crates/arcweft-http-codec/Cargo.toml,321,14,12,text,false,false,false,false
crates/arcweft-http-codec/src/lib.rs,9407,312,287,production,true,false,false,false
crates/arcweft-http-codec/tests/negotiation.rs,5525,212,183,test,true,true,false,false
crates/arcweft-id/Cargo.toml,252,16,13,text,false,false,false,false
crates/arcweft-id/src/lib.rs,4228,170,137,production,true,false,false,true
crates/arcweft-image/Cargo.toml,378,21,17,text,false,false,false,false
crates/arcweft-image/src/lib.rs,15737,508,443,production,true,false,false,true
crates/arcweft-interaction-model/Cargo.toml,327,18,15,text,false,false,false,false
crates/arcweft-interaction-model/MIGRATION.md,952,34,22,text,false,false,false,false
crates/arcweft-interaction-model/src/action.rs,2269,98,80,production,true,false,false,false
crates/arcweft-interaction-model/src/audio.rs,27630,911,808,production,true,false,false,false
crates/arcweft-interaction-model/src/id.rs,2108,82,61,production,true,false,false,true
crates/arcweft-interaction-model/src/input.rs,4152,174,139,production,true,false,false,false
crates/arcweft-interaction-model/src/lib.rs,389,11,5,production,true,false,false,false
crates/arcweft-interaction-model/src/payload.rs,956,35,32,production,true,false,false,false
crates/arcweft-interaction-model/tests/model.rs,1985,59,52,test,true,true,false,false
crates/arcweft-lang-hir/Cargo.toml,364,18,15,text,false,false,false,false
crates/arcweft-lang-hir/src/cache_facts.rs,2195,58,54,production,true,false,false,false
crates/arcweft-lang-hir/src/id_context.rs,25770,803,714,production,true,false,false,true
crates/arcweft-lang-hir/src/lib.rs,737,22,13,production,true,false,false,false
crates/arcweft-lang-hir/src/lower.rs,9505,293,272,production,true,false,false,true
crates/arcweft-lang-hir/src/lower_choice.rs,1567,48,47,production,true,false,false,false
crates/arcweft-lang-hir/src/lower_context.rs,529,19,16,production,true,false,false,false
crates/arcweft-lang-hir/src/lower_dialogue.rs,3406,83,81,production,true,false,false,false
crates/arcweft-lang-hir/src/lower_flow.rs,11556,336,319,production,true,false,false,false
crates/arcweft-lang-hir/src/lower_ids.rs,12861,367,337,generated,true,false,true,false
crates/arcweft-lang-hir/src/model.rs,21123,894,716,production,true,false,false,false
crates/arcweft-lang-hir/src/project.rs,4926,145,111,production,true,false,false,true
crates/arcweft-lang-jit-cranelift/Cargo.toml,347,16,14,text,false,false,false,false
crates/arcweft-lang-jit-cranelift/src/batch.rs,56269,1563,1417,production,true,false,false,false
crates/arcweft-lang-jit-cranelift/src/compiled.rs,26452,748,639,production,true,false,false,false
crates/arcweft-lang-jit-cranelift/src/lib.rs,76494,2153,1805,production,true,false,false,false
crates/arcweft-lang-jit-cranelift/src/lower.rs,58194,1438,1369,production,true,false,false,false
crates/arcweft-lang-jit-cranelift/src/native_call.rs,45071,1151,909,production,true,false,false,false
crates/arcweft-lang-jit-cranelift/src/tests.rs,67974,1868,1713,test,true,true,false,false
crates/arcweft-lang-sema/Cargo.toml,511,21,18,text,false,false,false,false
crates/arcweft-lang-sema/src/borrow.rs,1934,65,55,production,true,false,false,false
crates/arcweft-lang-sema/src/check.rs,542,13,8,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/borrow_state.rs,7838,212,193,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/choice.rs,7382,184,176,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/effects.rs,4221,121,109,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/expr/agent.rs,48917,1285,1237,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/expr/range.rs,2321,65,61,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/expr.rs,96264,2560,2444,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/flow.rs,8194,208,197,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/helpers.rs,38690,1071,1010,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/iterator.rs,4753,123,115,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/lifetime_access.rs,4095,112,104,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/line_plan.rs,23350,666,631,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/module.rs,50470,1318,1253,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/presentation.rs,18677,469,449,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/source.rs,4751,124,119,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/stmt.rs,19569,501,478,production,true,false,false,false
crates/arcweft-lang-sema/src/checker/suspension.rs,10583,256,238,production,true,false,false,false
crates/arcweft-lang-sema/src/checker.rs,27972,794,711,production,true,false,false,false
crates/arcweft-lang-sema/src/diagnostics.rs,25980,764,673,production,true,false,false,false
crates/arcweft-lang-sema/src/effect_analysis.rs,14909,440,404,production,true,false,false,false
crates/arcweft-lang-sema/src/effect_catalog.rs,4939,165,144,production,true,false,false,true
crates/arcweft-lang-sema/src/effect_collector.rs,3721,114,93,production,true,false,false,false
crates/arcweft-lang-sema/src/effect_contract.rs,5703,158,141,production,true,false,false,false
crates/arcweft-lang-sema/src/effect_diagnostics.rs,3678,160,137,production,true,false,false,false
crates/arcweft-lang-sema/src/effect_model.rs,8296,359,287,production,true,false,false,false
crates/arcweft-lang-sema/src/effect_row.rs,5200,190,154,production,true,false,false,true
crates/arcweft-lang-sema/src/effects.rs,10650,356,304,production,true,false,false,true
crates/arcweft-lang-sema/src/env.rs,29722,909,743,production,true,false,false,true
crates/arcweft-lang-sema/src/fact_layer.rs,12013,381,338,production,true,false,false,false
crates/arcweft-lang-sema/src/lib.rs,674,30,23,production,true,false,false,false
crates/arcweft-lang-sema/src/lifetime.rs,3587,97,90,production,true,false,false,false
crates/arcweft-lang-sema/src/project_index/agent_prelude.rs,17248,494,482,production,true,false,false,false
crates/arcweft-lang-sema/src/project_index/entities.rs,32068,898,862,production,true,false,false,false
crates/arcweft-lang-sema/src/project_index/flow_control.rs,15777,460,443,production,true,false,false,false
crates/arcweft-lang-sema/src/project_index/relations.rs,41396,1145,1106,production,true,false,false,false
crates/arcweft-lang-sema/src/project_index/tests.rs,12447,403,369,generated,true,true,true,false
crates/arcweft-lang-sema/src/project_index.rs,28947,1038,861,production,true,false,false,false
crates/arcweft-lang-sema/src/resolve.rs,9538,286,260,production,true,false,false,false
crates/arcweft-lang-sema/src/semantic/facts.rs,5344,178,152,production,true,false,false,false
crates/arcweft-lang-sema/src/semantic/traversal.rs,29247,813,787,production,true,false,false,false
crates/arcweft-lang-sema/src/semantic.rs,75504,2017,1887,production,true,false,false,false
crates/arcweft-lang-sema/src/symbols.rs,35166,1045,1002,production,true,false,false,false
crates/arcweft-lang-sema/src/tests/arcw_contract_fixtures.rs,1884,53,47,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/await_.rs,19746,661,617,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/choice.rs,19082,647,597,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/compile_gap_regressions.rs,2256,85,79,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/contracts.rs,4787,164,156,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/control_flow.rs,41053,1406,1298,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/declarations.rs,41756,1377,1254,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/diagnostics.rs,430,15,13,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/dialogue.rs,21037,661,603,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/expressions.rs,5656,150,129,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/line_plan.rs,29080,993,939,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/lower_hir.rs,2104,69,65,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/mod.rs,325,20,19,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/parser_basics.rs,11408,451,410,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/patterns.rs,3586,138,131,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/resolve_symbols.rs,2224,79,72,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/script_tests.rs,2346,99,88,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/semantic.rs,16350,556,505,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/support.rs,3412,94,89,test,true,true,false,false
crates/arcweft-lang-sema/src/tests/typecheck.rs,59240,1964,1830,test,true,true,false,false
crates/arcweft-lang-sema/src/traits/format.rs,2554,64,61,production,true,false,false,false
crates/arcweft-lang-sema/src/traits/standard_iter.rs,8050,286,267,production,true,false,false,false
crates/arcweft-lang-sema/src/traits.rs,63340,1907,1730,production,true,false,false,false
crates/arcweft-lang-sema/src/types.rs,7188,312,283,production,true,false,false,false
crates/arcweft-lang-sema/tests/character_manifest_types.rs,3734,98,95,test,true,true,false,false
crates/arcweft-lang-sema/tests/traits.rs,1879,54,49,test,true,true,false,false
crates/arcweft-lang-syntax/Cargo.toml,356,19,16,text,false,false,false,false
crates/arcweft-lang-syntax/src/ast/choice.rs,7886,353,295,production,true,false,false,false
crates/arcweft-lang-syntax/src/ast/common.rs,4522,176,129,production,true,false,false,false
crates/arcweft-lang-syntax/src/ast/dialogue.rs,11637,506,418,production,true,false,false,false
crates/arcweft-lang-syntax/src/ast/flow.rs,23054,1009,817,production,true,false,false,false
crates/arcweft-lang-syntax/src/ast/ids.rs,6114,246,200,production,true,false,false,false
crates/arcweft-lang-syntax/src/ast/items.rs,44063,1849,1517,production,true,false,false,false
crates/arcweft-lang-syntax/src/ast/line_plan.rs,5074,188,155,production,true,false,false,false
crates/arcweft-lang-syntax/src/ast/module_path.rs,10595,331,273,production,true,false,false,true
crates/arcweft-lang-syntax/src/ast/pattern.rs,1977,85,70,production,true,false,false,false
crates/arcweft-lang-syntax/src/ast/proof.rs,3568,181,150,production,true,false,false,false
crates/arcweft-lang-syntax/src/ast/source.rs,4609,189,153,production,true,false,false,false
crates/arcweft-lang-syntax/src/ast/style.rs,5207,214,176,production,true,false,false,true
crates/arcweft-lang-syntax/src/ast/view.rs,6374,285,247,production,true,false,false,false
crates/arcweft-lang-syntax/src/ast.rs,209,13,13,production,true,false,false,false
crates/arcweft-lang-syntax/src/cache_facts.rs,1767,62,54,production,true,false,false,false
crates/arcweft-lang-syntax/src/cst/classify.rs,16263,485,434,production,true,false,false,false
crates/arcweft-lang-syntax/src/cst/entity_ref.rs,5294,157,136,production,true,false,false,false
crates/arcweft-lang-syntax/src/cst/lexer.rs,4913,206,174,production,true,false,false,false
crates/arcweft-lang-syntax/src/cst/line.rs,26238,795,716,production,true,false,false,false
crates/arcweft-lang-syntax/src/cst/punctuation.rs,17835,571,495,production,true,false,false,false
crates/arcweft-lang-syntax/src/cst/text.rs,4315,115,86,production,true,false,false,false
crates/arcweft-lang-syntax/src/cst.rs,11724,419,315,production,true,false,false,false
crates/arcweft-lang-syntax/src/expr.rs,60941,1964,1810,production,true,false,false,true
crates/arcweft-lang-syntax/src/lib.rs,427,19,12,production,true,false,false,false
crates/arcweft-lang-syntax/src/lint.rs,25029,842,756,production,true,false,false,true
crates/arcweft-lang-syntax/src/parser/await_.rs,19040,545,498,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser/choice.rs,17968,477,453,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser/control_flow.rs,32044,855,813,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser/dialogue.rs,24984,636,609,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser/flow.rs,29108,712,677,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser/fragment.rs,11094,367,322,production,true,false,false,true
crates/arcweft-lang-syntax/src/parser/headers.rs,32031,958,905,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser/helpers.rs,29977,895,815,production,true,false,false,true
crates/arcweft-lang-syntax/src/parser/hooks.rs,6162,149,144,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser/items.rs,45835,1309,1250,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser/line_plan.rs,18680,570,543,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser/proof.rs,8783,255,244,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser/recovery.rs,5139,185,149,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser/source.rs,11501,297,277,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser/statements.rs,16425,487,457,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser/top_level.rs,14542,349,334,production,true,false,false,false
crates/arcweft-lang-syntax/src/parser.rs,18755,539,487,production,true,false,false,false
crates/arcweft-lang-syntax/src/pattern.rs,7597,241,225,production,true,false,false,false
crates/arcweft-lang-syntax/src/source.rs,4869,167,113,production,true,false,false,false
crates/arcweft-lang-syntax/src/tests/cst.rs,19090,568,512,test,true,true,false,false
crates/arcweft-lang-syntax/src/tests/mod.rs,10,1,1,test,true,true,false,false
crates/arcweft-lang-syntax/src/text.rs,18665,545,490,production,true,false,false,false
crates/arcweft-lang-syntax/src/types.rs,23946,753,652,production,true,false,false,false
crates/arcweft-lang-syntax/tests/parser_p0.rs,16208,548,501,generated,true,true,true,false
crates/arcweft-lang-syntax/tests/parser_p1.rs,9798,316,292,test,true,true,false,false
crates/arcweft-lang-syntax/tests/traits.rs,1776,71,68,test,true,true,false,false
crates/arcweft-lang-syntax/tests/ui_interaction_samples.rs,1536,50,48,test,true,true,false,false
crates/arcweft-launch/Cargo.toml,303,15,13,text,false,false,false,false
crates/arcweft-launch/src/lib.rs,25523,852,683,production,true,false,false,true
crates/arcweft-launch/tests/character_manifests.rs,721,27,24,test,true,true,false,false
crates/arcweft-layout/Cargo.toml,330,18,15,text,false,false,false,false
crates/arcweft-layout/src/lib.rs,29094,944,816,production,true,false,false,false
crates/arcweft-layout/src/stage_placement.rs,26868,868,765,production,true,false,false,true
crates/arcweft-layout/tests/presentation_contract.rs,8196,241,225,test,true,true,false,false
crates/arcweft-layout/tests/stage_placement.rs,3139,102,93,test,true,true,false,false
crates/arcweft-lsp/Cargo.toml,1505,47,42,text,false,false,false,false
crates/arcweft-lsp/src/commands.rs,1585,49,42,production,true,false,false,false
crates/arcweft-lsp/src/config.rs,1213,44,33,production,true,false,false,false
crates/arcweft-lsp/src/custom.rs,1254,36,33,production,true,false,false,false
crates/arcweft-lsp/src/diagnostics.rs,20780,575,522,production,true,false,false,true
crates/arcweft-lsp/src/documents.rs,4449,144,115,production,true,false,false,true
crates/arcweft-lsp/src/features/actions.rs,53107,1641,1524,production,true,false,false,true
crates/arcweft-lsp/src/features/cascade.rs,31981,884,831,production,true,false,false,false
crates/arcweft-lsp/src/features/completion.rs,1619,44,40,production,true,false,false,false
crates/arcweft-lsp/src/features/definition.rs,2320,63,58,production,true,false,false,false
crates/arcweft-lsp/src/features/hover.rs,11813,356,329,production,true,false,false,true
crates/arcweft-lsp/src/features/inlay.rs,342,8,6,production,true,false,false,false
crates/arcweft-lsp/src/features/references.rs,2355,68,64,production,true,false,false,false
crates/arcweft-lsp/src/features/rename.rs,162,4,0,production,true,false,false,false
crates/arcweft-lsp/src/features/semantic_tokens.rs,157,4,0,production,true,false,false,false
crates/arcweft-lsp/src/features/signature.rs,521,15,13,production,true,false,false,false
crates/arcweft-lsp/src/features.rs,250,12,10,production,true,false,false,false
crates/arcweft-lsp/src/lib.rs,530,20,14,production,true,false,false,false
crates/arcweft-lsp/src/main.rs,252,9,8,production,true,false,false,false
crates/arcweft-lsp/src/positions.rs,5719,176,143,production,true,false,false,true
crates/arcweft-lsp/src/profiles.rs,34531,1022,891,production,true,false,false,true
crates/arcweft-lsp/src/repl_command.rs,9340,275,221,production,true,false,false,true
crates/arcweft-lsp/src/server.rs,3157,89,76,production,true,false,false,false
crates/arcweft-lsp/src/session/tests.rs,72390,2118,1939,test,true,true,false,false
crates/arcweft-lsp/src/session.rs,20511,494,459,production,true,false,false,false
crates/arcweft-lsp/tests/character_manifest_profile.rs,2658,99,91,test,true,true,false,false
crates/arcweft-memory/Cargo.toml,213,13,11,text,false,false,false,false
crates/arcweft-memory/src/lib.rs,4980,200,135,production,true,false,false,true
crates/arcweft-need/Cargo.toml,254,16,13,text,false,false,false,false
crates/arcweft-need/src/lib.rs,2647,102,86,production,true,false,false,true
crates/arcweft-player-native/Cargo.toml,2182,63,54,text,false,false,false,false
crates/arcweft-player-native/examples/macos_nstextinputclient_real_ime.rs,19681,496,478,production,true,false,false,false
crates/arcweft-player-native/src/bin/windows_tsf_ime_sample.rs,14317,414,383,production,true,false,false,false
crates/arcweft-player-native/src/lib.rs,13303,363,336,production,true,false,false,true
crates/arcweft-player-native/src/main.rs,12434,371,333,production,true,false,false,true
crates/arcweft-player-native/src/native_audio.rs,8821,219,211,production,true,false,false,false
crates/arcweft-player-native/src/patch_endpoint.rs,31818,840,751,production,true,false,false,true
crates/arcweft-player-native/src/scene_windowed.rs,49400,1337,1253,production,true,false,false,true
crates/arcweft-player-native/src/text_input_bridge/backend.rs,1954,51,37,production,true,false,false,false
crates/arcweft-player-native/src/text_input_bridge/trace.rs,15988,493,455,production,true,false,false,false
crates/arcweft-player-native/src/text_input_bridge.rs,10881,325,278,production,true,false,false,true
crates/arcweft-player-native/src/window_driver.rs,29489,833,747,production,true,false,false,true
crates/arcweft-player-native/src/windowed_ingress.rs,37127,1078,942,production,true,false,false,true
crates/arcweft-player-native/src/windowed_patch.rs,10907,362,294,production,true,false,false,true
crates/arcweft-player-native/src/windowed_runtime.rs,36868,973,856,production,true,false,false,true
crates/arcweft-player-native/tests/awbc_product_input.rs,227,9,8,test,true,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/README.md,644,15,11,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/generated/reports/code-generational-task.expected.json,4434,154,154,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/generated/reports/code-generational.expected.json,4287,167,167,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/generated/reports/content-only.expected.json,4426,167,167,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/generated/reports/fixture-manifest.json,5219,104,104,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/generated/reports/malformed.expected.json,3026,110,110,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/generated/reports/restart-required.expected.json,4367,149,149,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/generated/reports/wrong-base.expected.json,3269,110,110,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/src/await_base.arcw,257,6,4,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/src/await_code_generational_target.arcw,241,6,3,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/src/base.arcw,696,19,11,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/src/code_generational_target.arcw,498,14,8,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/src/content_target.arcw,546,16,11,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/src/restart_required_target.arcw,483,14,9,test,false,true,false,false
crates/arcweft-player-native/tests/fixtures/windowed_live_patch/src/wrong_base.arcw,600,17,11,test,false,true,false,false
crates/arcweft-player-native/tests/native_text_input_bridge.rs,1851,46,40,test,true,true,false,false
crates/arcweft-player-native/tests/native_text_input_bridge_source_gate.rs,2198,71,64,test,true,true,false,false
crates/arcweft-player-native/tests/native_text_input_seq06_4j1_source_gate.rs,1318,44,40,test,true,true,false,false
crates/arcweft-player-native/tests/support/mod.rs,38,1,1,test,true,true,false,false
crates/arcweft-player-native/tests/support/windowed_live_patch_fixtures.rs,48152,1378,1289,test,true,true,false,false
crates/arcweft-player-native/tests/windowed_ingress_runtime.rs,8203,227,214,test,true,true,false,false
crates/arcweft-player-native/tests/windowed_live_patch_smoke.rs,8917,235,215,generated,true,true,true,false
crates/arcweft-player-scene/Cargo.toml,658,24,21,text,false,false,false,false
crates/arcweft-player-scene/src/frame.rs,3320,93,81,production,true,false,false,false
crates/arcweft-player-scene/src/images.rs,7532,204,192,production,true,false,false,false
crates/arcweft-player-scene/src/input.rs,28579,814,753,production,true,false,false,true
crates/arcweft-player-scene/src/lib.rs,139,6,4,production,true,false,false,false
crates/arcweft-player-scene/src/text_controls.rs,7251,191,172,production,true,false,false,false
crates/arcweft-player-scene/tests/responsive_stage_placement.rs,1760,56,44,test,true,true,false,false
crates/arcweft-player-scene/tests/runtime_text_controls.rs,9003,231,213,test,true,true,false,false
crates/arcweft-player-scene/tests/text_control_writeback_source_gates.rs,1996,43,36,test,true,true,false,false
crates/arcweft-player-web/Cargo.toml,1409,49,45,text,false,false,false,false
crates/arcweft-player-web/src/app.rs,22546,606,573,production,true,false,false,false
crates/arcweft-player-web/src/clock.rs,3060,95,85,production,true,false,false,true
crates/arcweft-player-web/src/edit_context.rs,20405,589,530,production,true,false,false,true
crates/arcweft-player-web/src/host.rs,10205,277,251,production,true,false,false,true
crates/arcweft-player-web/src/lib.rs,507,19,11,production,true,false,false,false
crates/arcweft-player-web/src/parity.rs,9803,280,261,production,true,false,false,false
crates/arcweft-player-web/src/report.rs,16844,500,456,production,true,false,false,false
crates/arcweft-player-web/src/runtime_text_input.rs,37977,1126,1004,production,true,false,false,true
crates/arcweft-player-web/src/web_text_input.rs,11995,351,297,production,true,false,false,true
crates/arcweft-player-web/tests/input.rs,3445,105,96,test,true,true,false,false
crates/arcweft-player-web/tests/interaction_visual_state.rs,2144,62,56,test,true,true,false,false
crates/arcweft-player-web/tests/parity.rs,5409,164,157,test,true,true,false,false
crates/arcweft-player-web/tests/report.rs,340,9,8,test,true,true,false,false
crates/arcweft-player-web/tests/web_edit_context_source_gate.rs,2693,87,80,test,true,true,false,false
crates/arcweft-player-web/tests/web_runtime_text_input_bridge_source_gate.rs,2943,94,87,test,true,true,false,false
crates/arcweft-player-web/tests/web_text_input_glue.rs,1311,32,28,test,true,true,false,false
crates/arcweft-presentation/Cargo.toml,302,14,12,text,false,false,false,false
crates/arcweft-presentation/src/appearance.rs,9518,306,263,production,true,false,false,true
crates/arcweft-presentation/src/character.rs,5087,173,147,production,true,false,false,true
crates/arcweft-presentation/src/focus.rs,10461,420,353,production,true,false,false,true
crates/arcweft-presentation/src/gesture.rs,7011,270,235,production,true,false,false,false
crates/arcweft-presentation/src/hit.rs,4473,176,145,production,true,false,false,false
crates/arcweft-presentation/src/hover.rs,2234,81,66,production,true,false,false,false
crates/arcweft-presentation/src/image.rs,11569,482,399,production,true,false,false,false
crates/arcweft-presentation/src/input.rs,8276,345,268,production,true,false,false,false
crates/arcweft-presentation/src/interaction.rs,6697,232,190,production,true,false,false,false
crates/arcweft-presentation/src/layer.rs,8651,349,291,production,true,false,false,false
crates/arcweft-presentation/src/lib.rs,11930,476,385,production,true,false,false,false
crates/arcweft-presentation/src/replay.rs,17569,563,509,production,true,false,false,false
crates/arcweft-presentation/src/router.rs,9766,313,288,production,true,false,false,false
crates/arcweft-presentation/src/semantic.rs,7256,260,224,production,true,false,false,false
crates/arcweft-presentation/src/tests.rs,43629,1372,1281,test,true,true,false,false
crates/arcweft-presentation/src/text_editor.rs,47159,1306,1152,production,true,false,false,true
crates/arcweft-presentation/src/text_index.rs,17171,502,416,production,true,false,false,false
crates/arcweft-presentation/src/text_input.rs,43092,1542,1305,production,true,false,false,true
crates/arcweft-presentation/tests/interaction_visual_state.rs,3894,116,102,test,true,true,false,false
crates/arcweft-presentation/tests/text_editor_behavior.rs,11591,335,304,test,true,true,false,false
crates/arcweft-presentation/tests/text_index_snapshot.rs,1394,46,37,test,true,true,false,false
crates/arcweft-project/Cargo.toml,384,20,17,text,false,false,false,false
crates/arcweft-project/src/artifact.rs,6708,185,164,production,true,false,false,true
crates/arcweft-project/src/fingerprint.rs,9009,283,233,production,true,false,false,true
crates/arcweft-project/src/graph.rs,12197,392,345,production,true,false,false,true
crates/arcweft-project/src/incremental.rs,24991,792,690,production,true,false,false,true
crates/arcweft-project/src/lib.rs,374,12,7,production,true,false,false,false
crates/arcweft-project/src/manifest.rs,6018,226,185,production,true,false,false,true
crates/arcweft-project/src/persistent_object/codec.rs,62428,1559,1441,production,true,false,false,true
crates/arcweft-project/src/persistent_object/payload.rs,39472,1073,978,production,true,false,false,false
crates/arcweft-project/src/persistent_object/producer_identity.rs,11502,273,244,production,true,false,false,false
crates/arcweft-project/src/persistent_object/schema.rs,15078,408,361,production,true,false,false,false
crates/arcweft-project/src/persistent_object.rs,1560,33,25,production,true,false,false,false
crates/arcweft-project/src/sources.rs,4979,177,149,production,true,false,false,false
crates/arcweft-project/tests/bytecode_link_producer_inventory.rs,1405,42,39,test,true,true,false,false
crates/arcweft-project-loader/Cargo.toml,882,32,28,text,false,false,false,false
crates/arcweft-project-loader/src/adapter_manifest.rs,4479,154,126,production,true,false,false,true
crates/arcweft-project-loader/src/cache/external_payload.rs,28934,804,753,production,true,false,false,true
