package,dependency,kind,manifest
arcweft-lang-jit-cranelift,thiserror,normal,crates/arcweft-lang-jit-cranelift/Cargo.toml
arcweft-lang-sema,arcweft-character,normal,crates/arcweft-lang-sema/Cargo.toml
arcweft-lang-sema,arcweft-data,normal,crates/arcweft-lang-sema/Cargo.toml
arcweft-lang-sema,arcweft-id,normal,crates/arcweft-lang-sema/Cargo.toml
arcweft-lang-sema,arcweft-lang-hir,normal,crates/arcweft-lang-sema/Cargo.toml
arcweft-lang-sema,arcweft-lang-syntax,normal,crates/arcweft-lang-sema/Cargo.toml
arcweft-lang-sema,arcweft-presentation,normal,crates/arcweft-lang-sema/Cargo.toml
arcweft-lang-sema,arcweft-source,normal,crates/arcweft-lang-sema/Cargo.toml
arcweft-lang-sema,arcweft-view,normal,crates/arcweft-lang-sema/Cargo.toml
arcweft-lang-sema,blake3,normal,crates/arcweft-lang-sema/Cargo.toml
arcweft-lang-sema,serde,development,crates/arcweft-lang-sema/Cargo.toml
arcweft-lang-sema,thiserror,normal,crates/arcweft-lang-sema/Cargo.toml
arcweft-lang-sema,trybuild,development,crates/arcweft-lang-sema/Cargo.toml
arcweft-lang-syntax,arcweft-dialogue,normal,crates/arcweft-lang-syntax/Cargo.toml
arcweft-lang-syntax,arcweft-source,normal,crates/arcweft-lang-syntax/Cargo.toml
arcweft-lang-syntax,blake3,normal,crates/arcweft-lang-syntax/Cargo.toml
arcweft-lang-syntax,rowan,normal,crates/arcweft-lang-syntax/Cargo.toml
arcweft-lang-syntax,serde,development,crates/arcweft-lang-syntax/Cargo.toml
arcweft-lang-syntax,thiserror,normal,crates/arcweft-lang-syntax/Cargo.toml
arcweft-lang-syntax,trybuild,development,crates/arcweft-lang-syntax/Cargo.toml
arcweft-launch,arcweft-source,normal,crates/arcweft-launch/Cargo.toml
arcweft-launch,serde,normal,crates/arcweft-launch/Cargo.toml
arcweft-launch,thiserror,normal,crates/arcweft-launch/Cargo.toml
arcweft-launch,toml,normal,crates/arcweft-launch/Cargo.toml
arcweft-layout,num-traits,normal,crates/arcweft-layout/Cargo.toml
arcweft-layout,serde,normal,crates/arcweft-layout/Cargo.toml
arcweft-layout,thiserror,normal,crates/arcweft-layout/Cargo.toml
arcweft-lsp,arcweft-adapter-context,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-agent-repl,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-character,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-compiler,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-lang-hir,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-lang-sema,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-lang-syntax,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-launch,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-project-loader,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-render-text,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-runtime-host,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-runtime-plan,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-rust-abi,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-source,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-tooling,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-verify,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-verify-lsp,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,arcweft-view,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,crossbeam-channel,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,lsp-server,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,lsp-types,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,serde,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,serde_json,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,thiserror,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,toml,development,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,tracing,normal,crates/arcweft-lsp/Cargo.toml
arcweft-lsp,tracing-subscriber,normal,crates/arcweft-lsp/Cargo.toml
arcweft-need,thiserror,normal,crates/arcweft-need/Cargo.toml
arcweft-player-native,arboard,target,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-adapter-desktop,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-audio-codec,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-audio-core,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-audio-device-cpal,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-bundle,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-core,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-desktop-contract,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-desktop-native,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-host-adapter,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-id,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-interaction-model,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-layout,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-player-scene,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-player-text-input,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-presentation,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-render-text,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-render-wgpu,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-runtime-driver,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-runtime-host,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-runtime-plan,development,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,arcweft-save,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,clap,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,num-traits,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,png,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,pollster,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,raw-window-handle,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,serde,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,serde_json,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,thiserror,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,wgpu,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,windows,target,crates/arcweft-player-native/Cargo.toml
arcweft-player-native,winit,normal,crates/arcweft-player-native/Cargo.toml
arcweft-player-scene,arcweft-bundle,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,arcweft-character,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,arcweft-character-view,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,arcweft-core,development,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,arcweft-id,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,arcweft-image,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,arcweft-layout,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,arcweft-presentation,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,arcweft-render-text,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,arcweft-render-wgpu,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,arcweft-runtime-driver,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,arcweft-text-layout,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,arcweft-view,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,num-traits,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,oxifont-webfont,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,serde,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,serde_json,development,crates/arcweft-player-scene/Cargo.toml
arcweft-player-scene,thiserror,normal,crates/arcweft-player-scene/Cargo.toml
arcweft-player-text-input,arcweft-id,development,crates/arcweft-player-text-input/Cargo.toml
arcweft-player-text-input,arcweft-presentation,normal,crates/arcweft-player-text-input/Cargo.toml
arcweft-player-text-input,arcweft-view,development,crates/arcweft-player-text-input/Cargo.toml
arcweft-player-text-input,thiserror,normal,crates/arcweft-player-text-input/Cargo.toml
arcweft-player-web,arcweft-bundle,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-core,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-glyphon,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-id,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-image,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-lang-hir,development,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-lang-syntax,development,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-layout,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-player-scene,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-player-text-input,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-presentation,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-render-text,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-render-web,target,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-render-wgpu,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-runtime-driver,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-runtime-plan,development,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-text-layout,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,arcweft-view,target,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,futures-channel,target,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,js-sys,target,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,num-traits,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,serde,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,serde_json,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,thiserror,normal,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,wasm-bindgen,target,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,wasm-bindgen-futures,target,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,web-sys,target,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,wgpu,target,crates/arcweft-player-web/Cargo.toml
arcweft-player-web,winit,target,crates/arcweft-player-web/Cargo.toml
arcweft-presentation,arcweft-character,normal,crates/arcweft-presentation/Cargo.toml
arcweft-presentation,arcweft-id,normal,crates/arcweft-presentation/Cargo.toml
arcweft-presentation,blake3,normal,crates/arcweft-presentation/Cargo.toml
arcweft-presentation,serde,normal,crates/arcweft-presentation/Cargo.toml
arcweft-presentation,serde_json,development,crates/arcweft-presentation/Cargo.toml
arcweft-presentation,thiserror,normal,crates/arcweft-presentation/Cargo.toml
arcweft-project,arcweft-lang-syntax,normal,crates/arcweft-project/Cargo.toml
arcweft-project,arcweft-source,normal,crates/arcweft-project/Cargo.toml
arcweft-project,blake3,normal,crates/arcweft-project/Cargo.toml
arcweft-project,serde,normal,crates/arcweft-project/Cargo.toml
arcweft-project,thiserror,normal,crates/arcweft-project/Cargo.toml
arcweft-project,toml,normal,crates/arcweft-project/Cargo.toml
arcweft-project-loader,arcweft-adapter-context,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,arcweft-bundle,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,arcweft-character,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,arcweft-core,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,arcweft-lang-hir,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,arcweft-lang-sema,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,arcweft-lang-syntax,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,arcweft-launch,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,arcweft-project,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,arcweft-render-text,development,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,arcweft-rust-abi,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,arcweft-source,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,ed25519-dalek,development,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,serde,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,serde_json,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,thiserror,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-project-loader,ureq,normal,crates/arcweft-project-loader/Cargo.toml
arcweft-rag,arcweft-debug-model,normal,crates/arcweft-rag/Cargo.toml
arcweft-rag,thiserror,normal,crates/arcweft-rag/Cargo.toml
arcweft-ref,arcweft-id,normal,crates/arcweft-ref/Cargo.toml
arcweft-render-text,arcweft-core,normal,crates/arcweft-render-text/Cargo.toml
arcweft-render-text,arcweft-dialogue,normal,crates/arcweft-render-text/Cargo.toml
arcweft-render-text,arcweft-presentation,normal,crates/arcweft-render-text/Cargo.toml
arcweft-render-text,serde,normal,crates/arcweft-render-text/Cargo.toml
arcweft-render-text,thiserror,normal,crates/arcweft-render-text/Cargo.toml
arcweft-render-web,arcweft-render-wgpu,target,crates/arcweft-render-web/Cargo.toml
arcweft-render-web,thiserror,target,crates/arcweft-render-web/Cargo.toml
arcweft-render-web,wasm-bindgen,target,crates/arcweft-render-web/Cargo.toml
arcweft-render-web,web-sys,target,crates/arcweft-render-web/Cargo.toml
arcweft-render-web,wgpu,target,crates/arcweft-render-web/Cargo.toml
arcweft-render-web,winit,target,crates/arcweft-render-web/Cargo.toml
arcweft-render-wgpu,arcweft-core,development,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,arcweft-glyphon,normal,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,arcweft-id,normal,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,arcweft-layout,normal,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,arcweft-presentation,normal,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,arcweft-render-text,normal,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,arcweft-text-layout,normal,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,arcweft-view,normal,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,bytemuck,normal,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,glyphon,normal,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,num-traits,normal,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,pollster,development,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,serde,normal,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,thiserror,normal,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,wgpu,normal,crates/arcweft-render-wgpu/Cargo.toml
arcweft-render-wgpu,wgpu,development,crates/arcweft-render-wgpu/Cargo.toml
arcweft-runtime-accelerator,apache-avro,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,arcweft-codec-arrow,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,arcweft-codec-binary,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,arcweft-codec-cbor,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,arcweft-codec-csv,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,arcweft-codec-json,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,arcweft-codec-msgpack,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,arcweft-codec-toml,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,arcweft-codec-yaml,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,arcweft-core,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,arcweft-data,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,arcweft-lang-jit-cranelift,target,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,bytemuck,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,futures-channel,target,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,glam,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,js-sys,target,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,ndarray,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,num_cpus,development,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,pollster,target,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,rayon,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,serde,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,serde_json,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,thiserror,normal,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,wasm-bindgen,target,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,web-sys,target,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-accelerator,wgpu,target,crates/arcweft-runtime-accelerator/Cargo.toml
arcweft-runtime-codegen,arcweft-core,normal,crates/arcweft-runtime-codegen/Cargo.toml
arcweft-runtime-codegen,blake3,normal,crates/arcweft-runtime-codegen/Cargo.toml
arcweft-runtime-driver,arcweft-bundle,normal,crates/arcweft-runtime-driver/Cargo.toml
arcweft-runtime-driver,arcweft-core,normal,crates/arcweft-runtime-driver/Cargo.toml
arcweft-runtime-driver,arcweft-id,development,crates/arcweft-runtime-driver/Cargo.toml
arcweft-runtime-driver,arcweft-interaction-model,normal,crates/arcweft-runtime-driver/Cargo.toml
arcweft-runtime-driver,arcweft-layout,normal,crates/arcweft-runtime-driver/Cargo.toml
arcweft-runtime-driver,arcweft-presentation,normal,crates/arcweft-runtime-driver/Cargo.toml
arcweft-runtime-driver,arcweft-render-text,normal,crates/arcweft-runtime-driver/Cargo.toml
arcweft-runtime-driver,arcweft-runtime-plan,development,crates/arcweft-runtime-driver/Cargo.toml
arcweft-runtime-driver,arcweft-save,normal,crates/arcweft-runtime-driver/Cargo.toml
arcweft-runtime-driver,arcweft-view,normal,crates/arcweft-runtime-driver/Cargo.toml
arcweft-runtime-driver,serde,normal,crates/arcweft-runtime-driver/Cargo.toml
arcweft-runtime-driver,serde_json,normal,crates/arcweft-runtime-driver/Cargo.toml
arcweft-runtime-driver,thiserror,normal,crates/arcweft-runtime-driver/Cargo.toml
arcweft-runtime-host,arcweft-adapter-context,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,arcweft-bundle,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,arcweft-core,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,arcweft-host-adapter,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,arcweft-id,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,arcweft-image,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,arcweft-interaction-model,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,arcweft-presentation,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,arcweft-render-text,development,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,arcweft-runtime-accelerator,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,arcweft-runtime-plan,development,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,arcweft-runtime-scheduler,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,arcweft-view,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,num_cpus,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,rayon,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,serde,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,serde_json,development,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-host,thiserror,normal,crates/arcweft-runtime-host/Cargo.toml
arcweft-runtime-plan,arcweft-core,normal,crates/arcweft-runtime-plan/Cargo.toml
arcweft-runtime-plan,arcweft-dialogue,normal,crates/arcweft-runtime-plan/Cargo.toml
arcweft-runtime-plan,arcweft-interaction-model,normal,crates/arcweft-runtime-plan/Cargo.toml
arcweft-runtime-plan,arcweft-lang-hir,normal,crates/arcweft-runtime-plan/Cargo.toml
arcweft-runtime-plan,arcweft-lang-sema,development,crates/arcweft-runtime-plan/Cargo.toml
arcweft-runtime-plan,arcweft-lang-syntax,development,crates/arcweft-runtime-plan/Cargo.toml
arcweft-runtime-plan,arcweft-presentation,normal,crates/arcweft-runtime-plan/Cargo.toml
arcweft-runtime-plan,arcweft-render-text,normal,crates/arcweft-runtime-plan/Cargo.toml
arcweft-runtime-plan,arcweft-source,normal,crates/arcweft-runtime-plan/Cargo.toml
arcweft-runtime-plan,thiserror,normal,crates/arcweft-runtime-plan/Cargo.toml
arcweft-runtime-scheduler,arcweft-core,normal,crates/arcweft-runtime-scheduler/Cargo.toml
arcweft-rust-abi,serde,normal,crates/arcweft-rust-abi/Cargo.toml
arcweft-rust-abi,serde_json,normal,crates/arcweft-rust-abi/Cargo.toml
arcweft-rust-abi,thiserror,normal,crates/arcweft-rust-abi/Cargo.toml
arcweft-rust-abi-build,arcweft-rust-abi,normal,crates/arcweft-rust-abi-build/Cargo.toml
arcweft-rust-abi-build,blake3,normal,crates/arcweft-rust-abi-build/Cargo.toml
arcweft-rust-abi-build,thiserror,normal,crates/arcweft-rust-abi-build/Cargo.toml
arcweft-rust-abi-macros,arcweft-rust-abi,development,crates/arcweft-rust-abi-macros/Cargo.toml
arcweft-rust-abi-macros,proc-macro2,normal,crates/arcweft-rust-abi-macros/Cargo.toml
arcweft-rust-abi-macros,quote,normal,crates/arcweft-rust-abi-macros/Cargo.toml
arcweft-rust-abi-macros,syn,normal,crates/arcweft-rust-abi-macros/Cargo.toml
arcweft-save,arcweft-data,normal,crates/arcweft-save/Cargo.toml
arcweft-save,blake3,normal,crates/arcweft-save/Cargo.toml
arcweft-save,serde,normal,crates/arcweft-save/Cargo.toml
arcweft-save,serde_json,normal,crates/arcweft-save/Cargo.toml
arcweft-serde-bridge,arcweft-codec-json,normal,crates/arcweft-serde-bridge/Cargo.toml
arcweft-serde-bridge,arcweft-data,normal,crates/arcweft-serde-bridge/Cargo.toml
arcweft-serde-bridge,serde,normal,crates/arcweft-serde-bridge/Cargo.toml
arcweft-serde-bridge,serde_bytes,normal,crates/arcweft-serde-bridge/Cargo.toml
arcweft-serde-bridge,serde_json,normal,crates/arcweft-serde-bridge/Cargo.toml
arcweft-serde-bridge,serde_repr,normal,crates/arcweft-serde-bridge/Cargo.toml
arcweft-source,blake3,normal,crates/arcweft-source/Cargo.toml
arcweft-source,thiserror,normal,crates/arcweft-source/Cargo.toml
arcweft-test,arcweft-agent-protocol,normal,crates/arcweft-test/Cargo.toml
arcweft-test,arcweft-agent-runner,normal,crates/arcweft-test/Cargo.toml
arcweft-test,arcweft-lang-hir,normal,crates/arcweft-test/Cargo.toml
arcweft-test,arcweft-lang-syntax,development,crates/arcweft-test/Cargo.toml
arcweft-test,serde,normal,crates/arcweft-test/Cargo.toml
arcweft-test,serde_json,normal,crates/arcweft-test/Cargo.toml
arcweft-test,thiserror,normal,crates/arcweft-test/Cargo.toml
arcweft-text-layout,arcweft-render-text,normal,crates/arcweft-text-layout/Cargo.toml
arcweft-text-layout,blake3,normal,crates/arcweft-text-layout/Cargo.toml
arcweft-text-layout,serde,normal,crates/arcweft-text-layout/Cargo.toml
arcweft-text-layout,serde_json,development,crates/arcweft-text-layout/Cargo.toml
arcweft-text-layout,thiserror,normal,crates/arcweft-text-layout/Cargo.toml
arcweft-text-layout,unicode-linebreak,normal,crates/arcweft-text-layout/Cargo.toml
arcweft-text-layout,unicode-segmentation,normal,crates/arcweft-text-layout/Cargo.toml
arcweft-text-layout-design,glyphon-layout-ext-api,normal,docs/implementation/vertical-longterm-design-20260612/crates/arcweft-text-layout-design/Cargo.toml
arcweft-tooling,arcweft-lang-hir,normal,crates/arcweft-tooling/Cargo.toml
arcweft-tooling,arcweft-lang-sema,normal,crates/arcweft-tooling/Cargo.toml
arcweft-tooling,arcweft-lang-syntax,normal,crates/arcweft-tooling/Cargo.toml
arcweft-tooling,arcweft-source,normal,crates/arcweft-tooling/Cargo.toml
arcweft-tooling,serde,normal,crates/arcweft-tooling/Cargo.toml
arcweft-tooling,thiserror,normal,crates/arcweft-tooling/Cargo.toml
arcweft-verify,arcweft-compiler,normal,crates/arcweft-verify/Cargo.toml
arcweft-verify,arcweft-core,normal,crates/arcweft-verify/Cargo.toml
arcweft-verify,arcweft-lang-hir,normal,crates/arcweft-verify/Cargo.toml
arcweft-verify,arcweft-lang-sema,normal,crates/arcweft-verify/Cargo.toml
arcweft-verify,arcweft-lang-syntax,development,crates/arcweft-verify/Cargo.toml
arcweft-verify,arcweft-source,normal,crates/arcweft-verify/Cargo.toml
arcweft-verify,serde,normal,crates/arcweft-verify/Cargo.toml
arcweft-verify,thiserror,normal,crates/arcweft-verify/Cargo.toml
arcweft-verify-lsp,arcweft-adapter-context,normal,crates/arcweft-verify-lsp/Cargo.toml
arcweft-verify-lsp,arcweft-lang-sema,development,crates/arcweft-verify-lsp/Cargo.toml
arcweft-verify-lsp,arcweft-runtime-host,normal,crates/arcweft-verify-lsp/Cargo.toml
arcweft-verify-lsp,arcweft-rust-abi,normal,crates/arcweft-verify-lsp/Cargo.toml
arcweft-verify-lsp,arcweft-source,normal,crates/arcweft-verify-lsp/Cargo.toml
arcweft-verify-lsp,arcweft-tooling,normal,crates/arcweft-verify-lsp/Cargo.toml
arcweft-verify-lsp,arcweft-verify,normal,crates/arcweft-verify-lsp/Cargo.toml
arcweft-verify-lsp,lsp-types,normal,crates/arcweft-verify-lsp/Cargo.toml
arcweft-verify-lsp,serde_json,normal,crates/arcweft-verify-lsp/Cargo.toml
arcweft-verify-lsp,thiserror,normal,crates/arcweft-verify-lsp/Cargo.toml
arcweft-verify-oxiz,arcweft-verify,normal,crates/arcweft-verify-oxiz/Cargo.toml
arcweft-verify-oxiz,oxiz-core,normal,crates/arcweft-verify-oxiz/Cargo.toml
arcweft-verify-oxiz,oxiz-solver,normal,crates/arcweft-verify-oxiz/Cargo.toml
